accepted_family,accepted_genus,accepted_name,region_id,region_eco
Piperaceae,Piper,Piper ucayalianum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper ulceratum var. ulceratum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper ulceratum var. angustifolium,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper unguiculatum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper urubambanum,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Piper,Piper velutininervosum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper velutinum,NA,Sin datos
Piperaceae,Piper,Piper veredianum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper verruculaecaule,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper verruculaefolium,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper villosispicum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper viridilimbum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper volubile,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper woytkowskii,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Piper,Piper yananoanum,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Piper,Piper yessupianum,BHA,Bosques Húmedos Amazónicos
Plantaginaceae,Plantago,Plantago limensis,DST,Desierto Semicálido Tropical
Plantaginaceae,Plantago,Plantago limensis,MDE,Matorral Desértico
Plantaginaceae,Plantago,Plantago limensis,MA,Mesoandina
Plantaginaceae,Plantago,Plantago sericea var. huancayensis,PSH,Puna Húmeda y Seca
Plantaginaceae,Plantago,Plantago sericea var. huancayensis,PAR,Páramo
Plantaginaceae,Plantago,Plantago tacnensis,DST,Desierto Semicálido Tropical
Poaceae,Aristida,Aristida chiclayensis,DCT,Desierto Cálido Tropical
Poaceae,Aristida,Aristida chiclayensis,DST,Desierto Semicálido Tropical
Poaceae,Aulonemia,Aulonemia humillima,BMHM,Bosques Muy Húmedos Montanos
Poaceae,Aulonemia,Aulonemia humillima,BMHP,Bosques Muy Húmedos Premontanos
Poaceae,Bromus,Bromus striatus,DST,Desierto Semicálido Tropical
Poaceae,Cinnagrostis,Cinnagrostis cuzcoensis,AA,Altoandina
Poaceae,Calamagrostis,Calamagrostis macbridei,MA,Mesoandina
Poaceae,Calamagrostis,Calamagrostis macbridei,PSH,Puna Húmeda y Seca
Poaceae,Calamagrostis,Calamagrostis macbridei,PD,Puna Desértica
Poaceae,Calamagrostis,Calamagrostis macbridei,AA,Altoandina
Poaceae,Calamagrostis,Calamagrostis pungens,PSH,Puna Húmeda y Seca
Poaceae,Calamagrostis,Calamagrostis pungens,PAR,Páramo
Poaceae,Calamagrostis,Calamagrostis pungens,AA,Altoandina
Poaceae,Cinnagrostis,Cinnagrostis rauhii,AA,Altoandina
Poaceae,Chusquea,Chusquea aspera,BMHM,Bosques Muy Húmedos Montanos
Poaceae,Chusquea,Chusquea barbata,BMHP,Bosques Muy Húmedos Premontanos
Poaceae,Chusquea,Chusquea barbata,BHA,Bosques Húmedos Amazónicos
Poaceae,Chusquea,Chusquea decolorata,NA,Sin datos
Poaceae,Chusquea,Chusquea huantensis,BMHM,Bosques Muy Húmedos Montanos
Poaceae,Chusquea,Chusquea inamoena,BMHM,Bosques Muy Húmedos Montanos
Poaceae,Chusquea,Chusquea picta,BMHM,Bosques Muy Húmedos Montanos
Poaceae,Chusquea,Chusquea pubispicula,BMHM,Bosques Muy Húmedos Montanos
Poaceae,Chusquea,Chusquea smithii,BPM,Bosques Pluviales Montanos
Poaceae,Chusquea,Chusquea smithii,BMHM,Bosques Muy Húmedos Montanos
Poaceae,Chusquea,Chusquea straminea,BMHM,Bosques Muy Húmedos Montanos
Poaceae,Chusquea,Chusquea tarmensis,BMHM,Bosques Muy Húmedos Montanos
Poaceae,Poa,Poa amplivaginata,AA,Altoandina
Poaceae,Poa,Poa parvifolia,PSH,Puna Húmeda y Seca
Poaceae,Poa,Poa gigantea,AA,Altoandina
Poaceae,Poa,Poa linearifolia,PSH,Puna Húmeda y Seca
Poaceae,Poa,Poa deminuta,AA,Altoandina
Poaceae,Poa,Poa rauhii,MA,Mesoandina
Poaceae,Poa,Poa rauhii,PSH,Puna Húmeda y Seca
Poaceae,Poa,Poa calycina,AA,Altoandina
Poaceae,Eragrostis,Eragrostis pilgeri subsp. ancashensis,MA,Mesoandina
Poaceae,Eragrostis,Eragrostis pilgeri subsp. ancashensis,PSH,Puna Húmeda y Seca
Poaceae,Eragrostis,Eragrostis magna,BMHM,Bosques Muy Húmedos Montanos
Poaceae,Eragrostis,Eragrostis pilgeri,MDE,Matorral Desértico
Poaceae,Eragrostis,Eragrostis pilgeri,MA,Mesoandina
Poaceae,Eragrostis,Eragrostis pilgeri,PSH,Puna Húmeda y Seca
Poaceae,Festuca,Festuca cajamarcae,PAR,Páramo
Poaceae,Festuca,Festuca carazana,PSH,Puna Húmeda y Seca
Poaceae,Festuca,Festuca carazana,PAR,Páramo
Poaceae,Festuca,Festuca carazana,AA,Altoandina
Poaceae,Festuca,Festuca densiflora,AA,Altoandina
Poaceae,Festuca,Festuca dentiflora,MA,Mesoandina
Poaceae,Festuca,Festuca glabrata,PSH,Puna Húmeda y Seca
Poaceae,Festuca,Festuca glyceriantha,PSH,Puna Húmeda y Seca
Poaceae,Festuca,Festuca glyceriantha,PAR,Páramo
Poaceae,Festuca,Festuca horridula,MA,Mesoandina
Poaceae,Festuca,Festuca horridula,PSH,Puna Húmeda y Seca
Poaceae,Festuca,Festuca horridula,PAR,Páramo
Poaceae,Festuca,Festuca huamachucensis,MA,Mesoandina
Poaceae,Festuca,Festuca huamachucensis,PSH,Puna Húmeda y Seca
Poaceae,Festuca,Festuca huamachucensis,PAR,Páramo
Poaceae,Festuca,Festuca huamachucensis,AA,Altoandina
Poaceae,Festuca,Festuca lanatifolia,MA,Mesoandina
Poaceae,Festuca,Festuca lanatifolia,PSH,Puna Húmeda y Seca
Poaceae,Festuca,Festuca lasiorrhachis,PSH,Puna Húmeda y Seca
Poaceae,Festuca,Festuca longigluma,MA,Mesoandina
Poaceae,Festuca,Festuca longivaginata,MA,Mesoandina
Poaceae,Festuca,Festuca meyenii,PSH,Puna Húmeda y Seca
Poaceae,Festuca,Festuca nigriflora,AA,Altoandina
Poaceae,Festuca,Festuca peruviana,PSH,Puna Húmeda y Seca
Poaceae,Festuca,Festuca peruviana,AA,Altoandina
Poaceae,Festuca,Festuca pubigluma,PSH,Puna Húmeda y Seca
Poaceae,Festuca,Festuca rigidifolia,PSH,Puna Húmeda y Seca
Poaceae,Festuca,Festuca rigidifolia,AA,Altoandina
Poaceae,Festuca,Festuca tarmensis,MA,Mesoandina
Poaceae,Festuca,Festuca tarmensis,BPM,Bosques Pluviales Montanos
Poaceae,Jarava,Jarava macbridei,MDE,Matorral Desértico
Poaceae,Jarava,Jarava macbridei,MA,Mesoandina
Poaceae,Jarava,Jarava macbridei,PSH,Puna Húmeda y Seca
Poaceae,Jarava,Jarava macbridei,AA,Altoandina
Poaceae,Jarava,Jarava pachypus,DST,Desierto Semicálido Tropical
Poaceae,Merostachys,Merostachys brevispica,BMHP,Bosques Muy Húmedos Premontanos
Poaceae,Muhlenbergia,Muhlenbergia caxamarcensis,PAR,Páramo
Poaceae,Muhlenbergia,Muhlenbergia flexuosa,BMHM,Bosques Muy Húmedos Montanos
Poaceae,Muhlenbergia,Muhlenbergia flexuosa,BMHP,Bosques Muy Húmedos Premontanos
Poaceae,Muhlenbergia,Muhlenbergia maxima,MA,Mesoandina
Poaceae,Muhlenbergia,Muhlenbergia monandra,MA,Mesoandina
Poaceae,Nassella,Nassella ayacuchensis,MDE,Matorral Desértico
Poaceae,Nassella,Nassella ayacuchensis,MA,Mesoandina
Poaceae,Nassella,Nassella huallancaensis,PSH,Puna Húmeda y Seca
Poaceae,Nassella,Nassella soukupii,PSH,Puna Húmeda y Seca
Poaceae,Nassella,Nassella vargasii,MA,Mesoandina
Poaceae,Nassella,Nassella wurdackii,PAR,Páramo
Poaceae,Nassella,Nassella wurdackii,BPM,Bosques Pluviales Montanos
Poaceae,Paspalum,Paspalum anderssonii,NA,Sin datos
Poaceae,Paspalum,Paspalum barclayi,DST,Desierto Semicálido Tropical
Poaceae,Paspalum,Paspalum barclayi,MDE,Matorral Desértico
Poaceae,Paspalum,Paspalum haenkeanum,DCT,Desierto Cálido Tropical
Poaceae,Paspalum,Paspalum haenkeanum,DST,Desierto Semicálido Tropical
Poaceae,Paspalum,Paspalum killipii,BMHP,Bosques Muy Húmedos Premontanos
Poaceae,Paspalum,Paspalum soukupii,MDE,Matorral Desértico
Poaceae,Paspalum,Paspalum tuberosum,MA,Mesoandina
Poaceae,Paspalum,Paspalum tuberosum,PSH,Puna Húmeda y Seca
Poaceae,Cenchrus,Cenchrus annuus,DST,Desierto Semicálido Tropical
Poaceae,Cenchrus,Cenchrus annuus,MDE,Matorral Desértico
Poaceae,Cenchrus,Cenchrus rupestris,MDE,Matorral Desértico
Poaceae,Cenchrus,Cenchrus rupestris,MA,Mesoandina
Poaceae,Piptochaetium,Piptochaetium featherstonei,PSH,Puna Húmeda y Seca
Poaceae,Piptochaetium,Piptochaetium featherstonei,AA,Altoandina
Poaceae,Piptochaetium,Piptochaetium sagasteguii,MA,Mesoandina
Poaceae,Piptochaetium,Piptochaetium tovarii,MA,Mesoandina
Poaceae,Piptochaetium,Piptochaetium tovarii,PAR,Páramo
Poaceae,Poa,Poa anae,PAR,Páramo
Poaceae,Poa,Poa anae,AA,Altoandina
Poaceae,Poa,Poa ayacuchensis,PSH,Puna Húmeda y Seca
Poaceae,Poa,Poa fibrifera,MA,Mesoandina
Poaceae,Poa,Poa fibrifera,PSH,Puna Húmeda y Seca
Poaceae,Poa,Poa fibrifera,AA,Altoandina
Poaceae,Poa,Poa fibrifera,MA,Mesoandina
Poaceae,Poa,Poa fibrifera,PAR,Páramo
Poaceae,Poa,Poa huancavelicae,PSH,Puna Húmeda y Seca
Poaceae,Poa,Poa huancavelicae,AA,Altoandina
Poaceae,Poa,Poa marshallii,PSH,Puna Húmeda y Seca
Poaceae,Poa,Poa marshallii,AA,Altoandina
Poaceae,Poa,Poa oscariana,PSH,Puna Húmeda y Seca
Poaceae,Poa,Poa oscariana,BPM,Bosques Pluviales Montanos
Poaceae,Poa,Poa pilgeri,PSH,Puna Húmeda y Seca
Poaceae,Poa,Poa scabrivaginata,PSH,Puna Húmeda y Seca
Poaceae,Poa,Poa scabrivaginata,AA,Altoandina
Poaceae,Poa,Poa fibrifera,MA,Mesoandina
Poaceae,Poa,Poa fibrifera,PSH,Puna Húmeda y Seca
Poaceae,Setaria,Setaria cordobensis var. limense,MDE,Matorral Desértico
Poaceae,Sporobolus,Sporobolus mirabilis,BS,Bosques Secos
Poaceae,Sporobolus,Sporobolus mirabilis,BMHP,Bosques Muy Húmedos Premontanos
Poaceae,Uniola,Uniola peruviana,BS,Bosques Secos
Podostemaceae,Apinagia,Apinagia peruviana,BMHP,Bosques Muy Húmedos Premontanos
Podostemaceae,Marathrum,Marathrum striatifolium,MDE,Matorral Desértico
Polemoniaceae,Cantua,Cantua candelilla,MA,Mesoandina
Polemoniaceae,Cantua,Cantua candelilla,PSH,Puna Húmeda y Seca
Polemoniaceae,Cantua,Cantua cordata,NA,Sin datos
Polemoniaceae,Cantua,Cantua longifolia,BMHM,Bosques Muy Húmedos Montanos
Polemoniaceae,Cantua,Cantua ovata,MA,Mesoandina
Polemoniaceae,Cantua,Cantua tomentosa,MA,Mesoandina
Polemoniaceae,Cobaea,Cobaea flava,DCT,Desierto Cálido Tropical
Polemoniaceae,Cobaea,Cobaea flava,MDE,Matorral Desértico
Polemoniaceae,Gilia,Gilia lomensis,DST,Desierto Semicálido Tropical
Polemoniaceae,Huthia,Huthia coerulea,MDE,Matorral Desértico
Polemoniaceae,Huthia,Huthia coerulea,MA,Mesoandina
Polemoniaceae,Huthia,Huthia longiflora,MDE,Matorral Desértico
Polygonaceae,Coccoloba,Coccoloba gracilis,MDE,Matorral Desértico
Polygonaceae,Coccoloba,Coccoloba gracilis,MA,Mesoandina
Polygonaceae,Coccoloba,Coccoloba nutans,NA,Sin datos
Polygonaceae,Muehlenbeckia,Muehlenbeckia nummularia,MA,Mesoandina
Polygonaceae,Polygonum,Polygonum peruvianum,NA,Sin datos
Polygonaceae,Ruprechtia,Ruprechtia albida,BS,Bosques Secos
Polygonaceae,Ruprechtia,Ruprechtia aperta,MA,Mesoandina
Polygonaceae,Ruprechtia,Ruprechtia aperta,BS,Bosques Secos
Polygonaceae,Ruprechtia,Ruprechtia obovata,MDE,Matorral Desértico
Polygonaceae,Ruprechtia,Ruprechtia peruviana,DCT,Desierto Cálido Tropical
Polygonaceae,Triplaris,Triplaris peruviana,DCT,Desierto Cálido Tropical
Polygonaceae,Triplaris,Triplaris setosa var. woytkowskii,BMHP,Bosques Muy Húmedos Premontanos
Polypodiaceae,Campyloneurum,Campyloneurum amazonensis,BMHM,Bosques Muy Húmedos Montanos
Polypodiaceae,Microgramma,Microgramma fosteri,BMHP,Bosques Muy Húmedos Premontanos
Polypodiaceae,Microgramma,Microgramma ulei,BMHP,Bosques Muy Húmedos Premontanos
Polypodiaceae,Niphidium,Niphidium macbridei,MA,Mesoandina
Montiaceae,Calandrinia,Calandrinia alba,DST,Desierto Semicálido Tropical
Montiaceae,Calandrinia,Calandrinia linomimeta,BS,Bosques Secos
Montiaceae,Cistanthe,Cistanthe lingulata,DST,Desierto Semicálido Tropical
Montiaceae,Cistanthe,Cistanthe lingulata,BS,Bosques Secos
Montiaceae,Cistanthe,Cistanthe paniculata,DST,Desierto Semicálido Tropical
Montiaceae,Cistanthe,Cistanthe weberbaueri,DST,Desierto Semicálido Tropical
Portulacaceae,Portulaca,Portulaca macbridei,MA,Mesoandina
Portulacaceae,Portulaca,Portulaca nivea,DST,Desierto Semicálido Tropical
Proteaceae,Euplassa,Euplassa isernii,NA,Sin datos
Proteaceae,Euplassa,Euplassa pinnata,BMHM,Bosques Muy Húmedos Montanos
Proteaceae,Euplassa,Euplassa pinnata,BMHP,Bosques Muy Húmedos Premontanos
Proteaceae,Roupala,Roupala sphenophyllum,BHA,Bosques Húmedos Amazónicos
Proteaceae,Roupala,Roupala spicata,MA,Mesoandina
Pteridaceae,Adiantum,Adiantum imbricatum,MDE,Matorral Desértico
Pteridaceae,Argyrochosma,Argyrochosma stuebeliana,MA,Mesoandina
Pteridaceae,Argyrochosma,Argyrochosma stuebeliana,BS,Bosques Secos
Pteridaceae,Cheilanthes,Cheilanthes cantangensis,BS,Bosques Secos
Pteridaceae,Cheilanthes,Cheilanthes fractifera,MDE,Matorral Desértico
Pteridaceae,Cheilanthes,Cheilanthes fractifera,MA,Mesoandina
Pteridaceae,Cheilanthes,Cheilanthes lonchophylla,MA,Mesoandina
Pteridaceae,Cheilanthes,Cheilanthes peruviana,DST,Desierto Semicálido Tropical
Pteridaceae,Cheilanthes,Cheilanthes peruviana,MA,Mesoandina
Pteridaceae,Eriosorus,Eriosorus accrescens,BPM,Bosques Pluviales Montanos
Pteridaceae,Eriosorus,Eriosorus accrescens,BMHM,Bosques Muy Húmedos Montanos
Pteridaceae,Eriosorus,Eriosorus wurdackii,PAR,Páramo
Ranunculaceae,Krapfia,Krapfia macropetala,PAR,Páramo
Ranunculaceae,Laccopetalum,Laccopetalum giganteum,PSH,Puna Húmeda y Seca
Ranunculaceae,Laccopetalum,Laccopetalum giganteum,PAR,Páramo
Ranunculaceae,Laccopetalum,Laccopetalum giganteum,AA,Altoandina
Ranunculaceae,Ranunculus,Ranunculus clypeatus,PSH,Puna Húmeda y Seca
Ranunculaceae,Ranunculus,Ranunculus gigas,PAR,Páramo
Ranunculaceae,Ranunculus,Ranunculus lambayequensis,PAR,Páramo
Ranunculaceae,Ranunculus,Ranunculus luxurians,PSH,Puna Húmeda y Seca
Ranunculaceae,Ranunculus,Ranunculus polystachyus,PSH,Puna Húmeda y Seca
Ranunculaceae,Ranunculus,Ranunculus weberbaueri,BPM,Bosques Pluviales Montanos
Rhamnaceae,Johnstonia,Johnstonia axilliflora,BS,Bosques Secos
Rhamnaceae,Ziziphus,Ziziphus piurensis,DCT,Desierto Cálido Tropical
Rosaceae,Lachemilla,Lachemilla barbata,PAR,Páramo
Rosaceae,Lachemilla,Lachemilla barbata,PSH,Puna Húmeda y Seca
Rosaceae,Alchemilla,Alchemilla pseudovenusta,MA,Mesoandina
Rosaceae,Alchemilla,Alchemilla repens,MA,Mesoandina
Rosaceae,Lachemilla,Lachemilla sandiensis,AA,Altoandina
Rosaceae,Polylepis,Polylepis canoi,BPM,Bosques Pluviales Montanos
Rosaceae,Polylepis,Polylepis flavipila,PSH,Puna Húmeda y Seca
Rosaceae,Polylepis,Polylepis multijuga,PAR,Páramo
Rosaceae,Polylepis,Polylepis multijuga,BPM,Bosques Pluviales Montanos
Rosaceae,Polylepis,Polylepis multijuga,BMHM,Bosques Muy Húmedos Montanos
Rosaceae,Polylepis,Polylepis subsericans,PSH,Puna Húmeda y Seca
Rosaceae,Polylepis,Polylepis subsericans,AA,Altoandina
Rosaceae,Prunus,Prunus detrita,BHA,Bosques Húmedos Amazónicos
Rosaceae,Prunus,Prunus oblonga,BMHM,Bosques Muy Húmedos Montanos
Rosaceae,Prunus,Prunus rotunda,BHA,Bosques Húmedos Amazónicos
Rosaceae,Prunus,Prunus ruiziana,BMHM,Bosques Muy Húmedos Montanos
Rosaceae,Rubus,Rubus sparsiflorus,BPM,Bosques Pluviales Montanos
Rosaceae,Rubus,Rubus sparsiflorus,BMHM,Bosques Muy Húmedos Montanos
Rosaceae,Rubus,Rubus weberbaueri,PAR,Páramo
Rosaceae,Rubus,Rubus weberbaueri,BPM,Bosques Pluviales Montanos
Rubiaceae,Kutchubaea,Kutchubaea urophylla,BHA,Bosques Húmedos Amazónicos
Rubiaceae,Arcytophyllum,Arcytophyllum peruvianum,MA,Mesoandina
Rubiaceae,Arcytophyllum,Arcytophyllum weberbaueri,MDE,Matorral Desértico
Rubiaceae,Chomelia,Chomelia klugii,BHA,Bosques Húmedos Amazónicos
Rubiaceae,Chomelia,Chomelia peruviana,BHA,Bosques Húmedos Amazónicos
Rubiaceae,Cinchona,Cinchona fruticosa,BMHM,Bosques Muy Húmedos Montanos
Rubiaceae,Cinchona,Cinchona glandulifera,BMHM,Bosques Muy Húmedos Montanos
Rubiaceae,Cinchona,Cinchona glandulifera,BMHP,Bosques Muy Húmedos Premontanos
Rubiaceae,Cinchona,Cinchona krauseana,BPM,Bosques Pluviales Montanos
Rubiaceae,Cinchona,Cinchona krauseana,BMHM,Bosques Muy Húmedos Montanos
Rubiaceae,Cinchona,Cinchona micrantha,BMHP,Bosques Muy Húmedos Premontanos
Rubiaceae,Cinchona,Cinchona micrantha,BHA,Bosques Húmedos Amazónicos
Rubiaceae,Cinchona,Cinchona pyrifolia,BMHM,Bosques Muy Húmedos Montanos
Rubiaceae,Cinchona,Cinchona scrobiculata,NA,Sin datos
Rubiaceae,Coccocypselum,Coccocypselum decumbens,BMHM,Bosques Muy Húmedos Montanos
Rubiaceae,Coussarea,Coussarea liliiflora,BHA,Bosques Húmedos Amazónicos
Rubiaceae,Coussarea,Coussarea longiacuminata,BMHM,Bosques Muy Húmedos Montanos
Rubiaceae,Coussarea,Coussarea megalocarpa,BHA,Bosques Húmedos Amazónicos
Rubiaceae,Exostema,Exostema corymbosum,MA,Mesoandina
Rubiaceae,Exostema,Exostema corymbosum,BMHP,Bosques Muy Húmedos Premontanos
Rubiaceae,Exostema,Exostema corymbosum,BHA,Bosques Húmedos Amazónicos
Rubiaceae,Faramea,Faramea congesta,NA,Sin datos
Rubiaceae,Faramea,Faramea subsessilis,BMHP,Bosques Muy Húmedos Premontanos
Rubiaceae,Faramea,Faramea vasquezii,BHA,Bosques Húmedos Amazónicos
Rubiaceae,Galium,Galium antuneziae,MA,Mesoandina
Rubiaceae,Galium,Galium arequipicum,DST,Desierto Semicálido Tropical
Rubiaceae,Galium,Galium cajamarcense,PAR,Páramo
Rubiaceae,Galium,Galium ferrugineum,MDE,Matorral Desértico
Rubiaceae,Galium,Galium ferrugineum,MA,Mesoandina
Rubiaceae,Galium,Galium huancavelicum,PSH,Puna Húmeda y Seca
Rubiaceae,Galium,Galium killipii,MA,Mesoandina
Rubiaceae,Galium,Galium peruvianum,PSH,Puna Húmeda y Seca
Rubiaceae,Galium,Galium weberbaueri,MA,Mesoandina
Rubiaceae,Galium,Galium weberbaueri,PSH,Puna Húmeda y Seca
Rubiaceae,Guettarda,Guettarda ferox,BHA,Bosques Húmedos Amazónicos
Rubiaceae,Hippotis,Hippotis subelongata,BHA,Bosques Húmedos Amazónicos
Rubiaceae,Hippotis,Hippotis wurdackii,NA,Sin datos
Rubiaceae,Hoffmannia,Hoffmannia mathewsii,NA,Sin datos
Rubiaceae,Hoffmannia,Hoffmannia verticillata,MA,Mesoandina
Rubiaceae,Hoffmannia,Hoffmannia villosula,BMHM,Bosques Muy Húmedos Montanos
Rubiaceae,Hoffmannia,Hoffmannia villosula,BMHP,Bosques Muy Húmedos Premontanos
Rubiaceae,Isertia,Isertia krausei,BMHM,Bosques Muy Húmedos Montanos
Rubiaceae,Isertia,Isertia krausei,BMHP,Bosques Muy Húmedos Premontanos
Rubiaceae,Joosia,Joosia dichotoma,BMHP,Bosques Muy Húmedos Premontanos
Rubiaceae,Joosia,Joosia dichotoma,BHA,Bosques Húmedos Amazónicos
Rubiaceae,Kutchubaea,Kutchubaea urophylla,BHA,Bosques Húmedos Amazónicos
Rubiaceae,Ladenbergia,Ladenbergia discolor,BMHP,Bosques Muy Húmedos Premontanos
Rubiaceae,Ladenbergia,Ladenbergia ferruginea,BMHP,Bosques Muy Húmedos Premontanos
Rubiaceae,Leptostigma,Leptostigma weberbaueri,BPM,Bosques Pluviales Montanos
Rubiaceae,Machaonia,Machaonia peruviana,NA,Sin datos
Rubiaceae,Machaonia,Machaonia williamsii,BHA,Bosques Húmedos Amazónicos
Rubiaceae,Malanea,Malanea cylindrica,BHA,Bosques Húmedos Amazónicos
Rubiaceae,Manettia,Manettia albert-smithii,BMHM,Bosques Muy Húmedos Montanos
Rubiaceae,Manettia,Manettia leucantha,BS,Bosques Secos
Rubiaceae,Manettia,Manettia poliodes,BMHM,Bosques Muy Húmedos Montanos
Rubiaceae,Manettia,Manettia thysanophora,BPM,Bosques Pluviales Montanos
Rubiaceae,Manettia,Manettia tomentulosa,BMHP,Bosques Muy Húmedos Premontanos
Rubiaceae,Manettia,Manettia vacillans,BPM,Bosques Pluviales Montanos
Rubiaceae,Manettia,Manettia weberbaueri,MA,Mesoandina
Rubiaceae,Mitracarpus,Mitracarpus frigidus,NA,Sin datos
Rubiaceae,Pagamea,Pagamea dudleyi,BMHM,Bosques Muy Húmedos Montanos
Rubiaceae,Pagamea,Pagamea dudleyi,BMHP,Bosques Muy Húmedos Premontanos
Rubiaceae,Palicourea,Palicourea chrysotricha,BMHM,Bosques Muy Húmedos Montanos
Rubiaceae,Palicourea,Palicourea herrerae,BMHM,Bosques Muy Húmedos Montanos
Rubiaceae,Palicourea,Palicourea jelskii,NA,Sin datos
Rubiaceae,Palicourea,Palicourea laxa,BMHM,Bosques Muy Húmedos Montanos
Rubiaceae,Palicourea,Palicourea lechleri,NA,Sin datos
Rubiaceae,Palicourea,Palicourea longistipula,NA,Sin datos
Rubiaceae,Palicourea,Palicourea lucidula,NA,Sin datos
Rubiaceae,Palicourea,Palicourea macbridei,NA,Sin datos
Rubiaceae,Palicourea,Palicourea sulphurea,BMHP,Bosques Muy Húmedos Premontanos
Rubiaceae,Palicourea,Palicourea punoensis,NA,Sin datos
Rubiaceae,Palicourea,Palicourea sandiensis,BMHM,Bosques Muy Húmedos Montanos
Rubiaceae,Pentagonia,Pentagonia rubriflora,BMHP,Bosques Muy Húmedos Premontanos
Rubiaceae,Pentagonia,Pentagonia rubriflora,BHA,Bosques Húmedos Amazónicos
Rubiaceae,Perama,Perama wurdackii,PAR,Páramo
Rubiaceae,Schizocalyx,Schizocalyx multiflorus,BMHP,Bosques Muy Húmedos Premontanos
Rubiaceae,Psychotria,Psychotria trichotoma,BMHP,Bosques Muy Húmedos Premontanos
Rubiaceae,Psychotria,Psychotria trichotoma,BHA,Bosques Húmedos Amazónicos
Rubiaceae,Palicourea,Palicourea cenepensis,BHA,Bosques Húmedos Amazónicos
Rubiaceae,Psychotria,Psychotria costato-venosa,NA,Sin datos
Rubiaceae,Psychotria,Psychotria dudleyi,BMHM,Bosques Muy Húmedos Montanos
Rubiaceae,Psychotria,Psychotria dudleyi,BMHP,Bosques Muy Húmedos Premontanos
Rubiaceae,Psychotria,Psychotria acreana,NA,Sin datos
Rubiaceae,Psychotria,Psychotria moyobambana,BMHP,Bosques Muy Húmedos Premontanos
Rubiaceae,Psychotria,Psychotria opima,NA,Sin datos
Rubiaceae,Psychotria,Psychotria pluriceps,NA,Sin datos
Rubiaceae,Psychotria,Psychotria repanda,BMHP,Bosques Muy Húmedos Premontanos
Rubiaceae,Palicourea,Palicourea virgata,NA,Sin datos
Rubiaceae,Psychotria,Psychotria subpedicellata,BHA,Bosques Húmedos Amazónicos
Rubiaceae,Palicourea,Palicourea virgata,BMHM,Bosques Muy Húmedos Montanos
Rubiaceae,Psychotria,Psychotria vasquezii,BHA,Bosques Húmedos Amazónicos
Rubiaceae,Psychotria,Psychotria woytkowskii,NA,Sin datos
Rubiaceae,Psychotria,Psychotria yapasensis,BMHM,Bosques Muy Húmedos Montanos
Rubiaceae,Psychotria,Psychotria yapasensis,BMHP,Bosques Muy Húmedos Premontanos
Rubiaceae,Retiniphyllum,Retiniphyllum fuchsioides,BMHP,Bosques Muy Húmedos Premontanos
Rubiaceae,Richardia,Richardia lomensis,DST,Desierto Semicálido Tropical
Rubiaceae,Joosia,Joosia loretensis,BHA,Bosques Húmedos Amazónicos
Rubiaceae,Rudgea,Rudgea canephorantha,BHA,Bosques Húmedos Amazónicos
