accepted_name
Pepinia peruana
Pitcairnia acicularis
Pitcairnia ancuashii
Pitcairnia arenaria
Pitcairnia asplundii
Pitcairnia attenuata
Pitcairnia augustii
Pitcairnia bifaria
Pitcairnia calatheoides
Pitcairnia camposii
Pitcairnia cassapensis
Pitcairnia cerrateana
Pitcairnia clavata
Pitcairnia cyanopetala
Pitcairnia decurvata
Pitcairnia ellenbergii
Pitcairnia eximea
Pitcairnia ferreyrae
Pitcairnia filifera
Pitcairnia fimbriato-bracteata
Pitcairnia fractifolia
Pitcairnia gutteana
Pitcairnia inermis
Pitcairnia juzepczukii
Pitcairnia lopezii
Pitcairnia melanopoda
Pitcairnia pallidiflavens
Pitcairnia poeppigiana
Pitcairnia pomacochae
Pitcairnia pseudopungens
Pitcairnia pseudoundulata
Pitcairnia puyoides
Pitcairnia rectiflora
Pitcairnia roseoalba
Pitcairnia rubro-nigriflora
Pitcairnia ruderalis
Pitcairnia ruiziana
Pitcairnia sagasteguii
Pitcairnia sandemanii
Pitcairnia scandens
Pitcairnia schunkei
Pitcairnia serrulata
Pitcairnia smithiorum
Pitcairnia stolonifera
Pitcairnia subfuscopetala
Pitcairnia subulifera
Pitcairnia tarapotensis
Pitcairnia tatzyanae
Pitcairnia truncata
Pitcairnia utcubambensis
Pitcairnia vargasiana
Pitcairnia wolfei
Pitcairnia yaupi-bajaensis
Puya adscendens
Puya angulonis
Puya angusta
Puya araneosa
Puya argentea
Puya casmichensis
Puya cerrateana
Puya commixta
Puya coriacea
Puya cylindrica
Puya densiflora
Puya depauperata
Puya dolichostrobila
Puya ferox
Puya ferreyrae
Puya fulgens
Puya gerdae
Puya gerd-muelleri
Puya glandulosa
Puya gracilis
Puya grandidens
Puya gutteana
Puya huancavelicae
Puya hutchisonii
Puya iltisiana
Puya isabellina
Puya laccata
Puya lanuginosa
Puya llatensis
Puya longisepala
Puya longistyla
Puya lopezii
Puya macbridei subsp. macbridei
Puya macbridei subsp. yungayensis
Puya macrura
Puya mariae
Puya medica
Puya membranacea
Puya mima
Puya mitis
Puya nigrescens
Puya oxyantha
Puya pitcairnioides
Puya ponderosa
Puya pratensis
Puya pseudoeryngioides
Puya pyramidata
Puya ramonii
Puya ramosa
Puya rauhii
Puya reflexiflora
Puya robin-fosteri
Puya roezlii
Puya sagasteguii
Puya simulans
Puya stipitata
Puya strobilantha
Puya textoragricolae
Puya tovariana
Puya tyleriana
Puya vargasiana
Puya werneriana
Puya wrightii
Puya wurdackii
Racinaea cuspidata
Racinaea kalliantha
Racinaea lyman-smithiana
Tillandsia arenicola
Tillandsia aurea
Tillandsia aurea
Tillandsia bagua-grandensis
Tillandsia balsasensis
Tillandsia bismarckii
Tillandsia brevilingua
Tillandsia cacticola
Tillandsia cajamarcensis
Tillandsia carnosa
Tillandsia carnosa
Tillandsia cereicola
Tillandsia cerrateana
Tillandsia chiletensis
Tillandsia churinensis
Tillandsia clavigera
Tillandsia coinaensis
Tillandsia commixa
Tillandsia denudata
Tillandsia diffusa
Tillandsia ecarinata
Tillandsia elvirae-grossiae
Tillandsia extensa
Tillandsia gerd-muelleri
Tillandsia gutteana
Tillandsia heteromorpha
Tillandsia hildae
Tillandsia huarazensis
Tillandsia interrupta
Tillandsia kauffmannii
Tillandsia kirschnekii
Tillandsia koideae
Tillandsia krahnii
Tillandsia krukoffiana
Tillandsia landbeckii
Tillandsia latifolia
Tillandsia latifolia
Tillandsia laxissima var. moorei
Tillandsia lindenii
Tillandsia lopezii
Tillandsia macbrideana
Tillandsia micans
Tillandsia mima
Tillandsia oroyensis
Tillandsia oxapampae
Tillandsia paleacea
Tillandsia peruviana
Tillandsia pinnato-digitata
Tillandsia piurensis
Tillandsia platyphylla
Tillandsia platyrhachis var. magnifica
Tillandsia pomacochae
Tillandsia propagulifera
Tillandsia pseudomacbrideana
Tillandsia pseudomicans
Tillandsia pucaraensis
Tillandsia purpurascens
Tillandsia rauhii
Tillandsia rauhii
Tillandsia reducta
Tillandsia spiraliflora
Tillandsia subconcolor
Tillandsia teres
Tillandsia truxillana
Tillandsia werdermannii
Tillandsia zaratensis
Vriesea curvispica
Vriesea ochracea
Vriesea oxapampae
Vriesea piepenbringii
Vriesea subandina
Vriesea tarmaensis
Brunellia briquetii
Brunellia brunnea
Brunellia cuzcoensis
Brunellia dichapetaloides
Brunellia dulcis
Brunellia hexasepala
Brunellia weberbaueri
Buddleja blattaria
Buddleja vexans
Protium glaucum
Trattinnickia laxiflora
Styloceras penninervium
Armatocereus arduus
Cereus ghiesbreghtii
Armatocereus mataranus
Armatocereus mataranus
Armatocereus procerus
Armatocereus rauhii
Armatocereus rauhii
Armatocereus riomajensis
Armatocereus rupicola
Austrocylindropuntia pachypus
Browningia albiceps
Browningia altissima
Browningia amstutziae
Browningia chlorocarpa
Browningia columnaris
Browningia hertlingiana
Browningia pilleifera
Browningia viridis
Calymmanthium substerile
Cereus vargasianus
Cleistocactus acanthurus
Cleistocactus acanthurus
Cleistocactus acanthurus
Cleistocactus chotaensis
Cleistocactus clavispinus
Cleistocactus fieldianus
Cleistocactus fieldianus subsp. samnensis
Cleistocactus fieldianus
Cleistocactus hystrix
Cleistocactus morawetzianus
Cleistocactus pachycladus
Cleistocactus peculiaris
Cleistocactus plagiostoma
Cleistocactus pungens
Cleistocactus sextonianus
Cleistocactus tenuiserpens
Cleistocactus x crassiserpens
Cleistocactus xylorhizus
Corryocactus acervatus
Corryocactus apiciflorus
Corryocactus aureus
Corryocactus ayacuchoensis
Corryocactus brachycladus
Corryocactus brachypetalus
Corryocactus brevispinus
Corryocactus brevistylus
Corryocactus chachapoyensis
Corryocactus chavinilloensis
Corryocactus cuajonesensis
Corryocactus erectus
Corryocactus gracilis
Corryocactus heteracanthus
Corryocactus huincoensis
Corryocactus matucanensis
Corryocactus megarhizus
Corryocactus melaleucus
Corryocactus odoratus
Corryocactus pilispinus
Corryocactus prostratus
Corryocactus pyroporphyranthus
Erdisia quadrangularis
Corryocactus quivillanus
Corryocactus serpens
Corryocactus solitarius
Corryocactus tenuiculus
Cumulopuntia galerasensis
Cumulopuntia tumida
Echinopsis cephalomacrostibas
Echinopsis chalaensis
Echinopsis cuzcoensis
Echinopsis knuthiana
Echinopsis pampana
Echinopsis peruviana
Echinopsis peruviana
Echinopsis santaensis
Echinopsis schoenii
Echinopsis tarmaensis
Echinopsis tegeleriana
Echinopsis tulhuayacensis
Epiphyllum floribundum
Islaya islayensis
Espostoa baumannii
Espostoa blossfeldiorum
Espostoa calva
Espostoa huanucoensis
Espostoa hylaea
Espostoa lanianuligera
Espostoa melanostele
Espostoa mirabilis
Espostoa nana
Espostoa ritteri
Espostoa ruficeps
Espostoa senilis
Espostoa superba
Espostoa utcubambensis
Eulychnia ritteri
Haageocereus acranthus
Haageocereus acranthus
Haageocereus acranthus
Haageocereus acranthus
Haageocereus albispinus
Haageocereus chalaensis
Haageocereus chryseus
Haageocereus decumbens
Haageocereus fulvus
Haageocereus icensis
Haageocereus icosagonoides
Haageocereus lanugispinus
Haageocereus pacalaensis
Haageocereus pacalaensis
Haageocereus platinospinus
Haageocereus pluriflorus
Haageocereus pseudomelanostele
Haageocereus pseudomelanostele
Haageocereus pseudomelanostele
Haageocereus pseudomelanostele
Haageocereus pseudomelanostele
Haageocereus pseudomelanostele
Haageocereus pseudoversicolor
Haageocereus subtilispinus
Haageocereus tenuis
Haageocereus versicolor
Haageocereus vulpes
Haageocereus zangalensis
Hylocereus peruvianus
Lasiocereus fulvus
Lasiocereus rupicola
Lepismium brevispinum
Lepismium micranthum
Cleistocactus serpens
Cleistocactus clavispinus
Loxanthocereus erectispinus
Loxanthocereus hoffmannii
Matucana aurantiaca
Matucana aurantiaca
Matucana aureiflora
Matucana formosa
Matucana fruticosa
Matucana hastifera
Matucana haynei
Matucana haynei
Matucana haynei subsp. hystrix
Matucana haynei
Matucana huagalensis
Matucana hystrix
Matucana intertexta
Matucana krahnii
Matucana madisoniorum
Matucana oreodoxa
Matucana paucicostata
Matucana polzii
Matucana pujupatii
Matucana ritteri
Matucana tuberculata
Matucana weberbaueri
Matucana mirabilis
Melocactus bellavistensis
Mila caespitosa
Mila colorea
Mila nealeana
Neoraimondia arequipensis
Neoraimondia arequipensis
Neowerdermannia chilensis
Opuntia apurimacensis
Opuntia blancii
Opuntia corotilla
Opuntia crassicylindrica
Opuntia fulvicoma
Opuntia hirschii
Opuntia mistiensis
Opuntia punta-caillan
Cumulopuntia pyrrhacantha
Opuntia staffordae
Opuntia unguispina
Opuntia yanganucensis
Opuntia zehnderi
Oreocereus doelzianus
Oreocereus ritteri
Oreocereus tacnaensis
Oroya borchersii
Oroya peruviana
Pereskia horrida
Platyopuntia infesta
Praecereus euchlorus
Pygmaeocereus bieblii
Pygmaeocereus bylesianus
Pygmaeocereus familiaris
Rauhocereus riosaniensis
Weberbauerocereus churinensis
Weberbauerocereus cuzcoensis
Weberbauerocereus johnsonii
Weberbauerocereus longicomus
Weberbauerocereus rauhii
Weberbauerocereus torataensis
Weberbauerocereus weberbaueri
Weberbauerocereus winterianus
x Borzipostoa mirabilis
x Haagespostoa albisetata
x Haagespostoa climaxantha
Calceolaria ajugoides
Calceolaria angustiflora
Calceolaria annua
Calceolaria aperta
Calceolaria aperta
Calceolaria arbuscula
Calceolaria argentea
Calceolaria atahualpae
Calceolaria aurea
Calceolaria ballotifolia
Calceolaria barbata
Calceolaria bicolor
Calceolaria bicrenata
Calceolaria bullata
Calceolaria caespitosa
Calceolaria cajabambae
Calceolaria chaetostemon
Calceolaria comosa
Calceolaria concava
Calceolaria connatifolia
Calceolaria cordifolia
Calceolaria cordiformis
Calceolaria cumbemayensis
Calceolaria cuneiformis
Calceolaria cuneiformis
Calceolaria deflexa
Calceolaria deflexa
Calceolaria densiflora
Calceolaria dentifolia
Calceolaria discotheca
Calceolaria divaricata
Calceolaria engleriana
Calceolaria ericoides
Calceolaria extensa
Calceolaria flexuosa
Calceolaria gaultherioides
Calceolaria glauca
Calceolaria heterophylla
Pombalia calceolaria
Calceolaria hispida
Calceolaria hispida
Calceolaria inamoena
Calceolaria inaudita
Calceolaria incarum
Calceolaria incarum
Calceolaria inflexa
Calceolaria laevis
Calceolaria leptantha
Calceolaria linearis
Calceolaria llamaensis
Calceolaria ludens
Calceolaria luteocalyx
Calceolaria maculata
Calceolaria melissifolia
Calceolaria melissifolia
Calceolaria micans
Calceolaria moyobambae
Calceolaria myriophylla
Calceolaria neglecta
Calceolaria nivalis
Calceolaria obliqua
Calceolaria oblonga
Calceolaria olivacea
Calceolaria oreophila
Calceolaria percaespitosa
Calceolaria phaceliifolia
Calceolaria pilosa
Calceolaria pinnata
Calceolaria pisacomensis
Calceolaria procera
Calceolaria pulverulenta
Calceolaria pumila
Calceolaria punicea
Calceolaria ramosa
Calceolaria rariflora
Calceolaria reichlinii
Calceolaria revoluta
Calceolaria rhacodes
Calceolaria rhododendroides
Calceolaria rhombifolia
Calceolaria rotundifolia
Calceolaria rufescens
Calceolaria rupestris
Calceolaria salicifolia
Calceolaria salicifolia
Calceolaria scabra
Calceolaria sclerophylla
Calceolaria sibthorpioides
Calceolaria sonchensis
Calceolaria speciosa
Calceolaria tetragona
Calceolaria tetragona
Calceolaria tomentosa
Calceolaria triloba
Calceolaria trilobata subsp. aequilateralis
Calceolaria utricularioides
Calceolaria velutinoides
Calceolaria viscosa
Calceolaria vulpina
Calceolaria weberbaueriana
Stemotria triandra
Centropogon david-smithii
Centropogon dianae
Centropogon dillonii
Centropogon eilersii
Centropogon featherstonei
Centropogon hypotrichus
Centropogon isabellinus
Centropogon knoxii
Centropogon perlongus
Centropogon reflexus
Centropogon sciaphilus
Centropogon simulans
Centropogon varicus
Centropogon vitifolius
Centropogon weberbaueri
Lysipomia globularis
Siphocampylus actinothrix
Siphocampylus arachnes
Siphocampylus candollei
Siphocampylus comosus
Siphocampylus cutervensis
Siphocampylus fallax
Siphocampylus floribundus
Siphocampylus longior
Siphocampylus oscitans
Siphocampylus platysiphon
Siphocampylus plegmatocaulis
Siphocampylus rictus
Siphocampylus rosmarinifolius
Siphocampylus sanchezii
Siphocampylus spruceanus
Siphocampylus weberbaueri
Capparidastrum sprucei
Cleome mathewsii
Cleoserrata speciosa
Cleoserrata speciosa
Podandrogyne hispidula
Viburnum meiothyrsum
Viburnum tridentatum
Viburnum wurdackii
Carica aprica
Carica augusti
Lepigonum rupestre
Alsine weberbaueri
Minuartia verna
Arenaria crassipes
Arenaria engleriana
Arenaria mattfeldii
Arenaria nitida
Arenaria pallens
Arenaria poeppigiana
Arenaria standleyi
Cerastium nanum
Drymaria auriculipetala
Drymaria divaricata var. divaricata
Drymaria divaricata var. divergens
Drymaria divaricata var. reflexiflora
Drymaria divaricata var. viscidula
Drymaria engleriana var. engleriana
Drymaria fasciculata
Drymaria frutescens
Drymaria glaberrima
Drymaria grandiflora
Drymaria paposana var. serrulata
Drymaria paposana var. weberbaueri
Drymaria praecox
Paronychia andina
Paronychia ellenbergii
Paronychia fusciflora
Paronychia libertadiana
Paronychia limaei
Paronychia macbridei
Paronychia microphylla var. arequepensis
Pycnophyllopsis cryptantha
Polycarpon urbanianum
Pycnophyllum aschersonianum
Pycnophyllum holleanum
Pycnophyllum horizontale
Pycnophyllopsis macrophylla
Pycnophyllum peruvianum
Silene muschleri
Silene rhizophora
Silene weberbaueri
Spergularia collina
Spergularia congestifolia
Stellaria aphananthoidea
Cecropia albicans
Cecropia chlorostachya
Cecropia dentata
Cecropia tubulosa
Pourouma herrerensis
Pourouma montana
Monteverdia cuzcoina
Maytenus durifolia
Maytenus pavonii
Schaefferia serrata
Atriplex rotundifolia
Hedyosmum peruvianum
Hirtella aramangensis
Hirtella revillae
Hirtella standleyi
Hirtella subglanduligera
Moquilea cecidiophora
Moquilea filomenoi
Hymenopus intrapetiolaris
Moquilea klugii
Licania trigonioides
Moquilea vasquezii
Clethra retivenia
Caraipa jaramilloi
Caraipa utilis
Clusia cajamarcensis
Clusia carinata
Clusia cassinioides
Clusia engleriana
Clusia pseudochina
Clusia sandiensis
Clusia spruceana
Haploclathra cordata
Havetiopsis hippocrateoides
Hypericum callacallanum
Hypericum cassiopiforme
Hypericum recurvum
Hypericum stuebelii
Hypericum wurdackii
Kielmeyera peruviana
Marila nitida
Oedematopus congestiflorus
Tovomita chachapoyasensis
Tovomita microcarpa
Tovomita weberbaueri
Plowmanianthus perforans
Plowmanianthus peruvianus
Tripogandra ionantha
Connarus bracteosovillosus
Pseudoconnarus agelaeoides
Rourea omissa
Evolvulus magnus
Evolvulus piurensis
Evolvulus weberbaueri
Ipomoea pulcherrima
Ipomoea sawyeri
Ipomoea wolcottiana
Jacquemontia caudata
Jacquemontia peruviana
Merremia grandiflora
Merremia weberbaueri
Costus asteranthus
Costus productus var. productus
Monocostus uniflorus
Echeveria chiclensis var. backebergii
Echeveria chiclensis var. chiclensis
Echeveria decumbens
Echeveria eurychlamys
Echeveria excelsa
Echeveria oreophila
Echeveria utcubambensis
Echeveria wurdackii
Sedum reniforme
Sedum weberbaueri
Villadia andina
Villadia berillonana
Villadia dyvrandae
Villadia grandyi
Villadia incarum
Apodanthera cinerea
Apodanthera eriocalyx
Apodanthera ferreyrana
Apodanthera herrerae
Apodanthera latipetala
Apodanthera mathewsii
Apodanthera moqueguana
Apodanthera mucronata
Apodanthera tumbeziana
Apodanthera weberbaueri
Calycophysum weberbaueri
Cayaponia peruviana
Cayaponia tessmannii
Elateriopsis macropoda
Gurania pycnocephala
Gurania smithii
Guraniopsis longipedicellata
Sicyos acarieanthus
Sicyos chaetocephalus
Sicyos gracillimus
Sicyos urolobus
Sicyos vargasii
Sicyos weberbaueri
Weinmannia apurimacensis
Weinmannia cutervensis
Weinmannia descendens
Weinmannia glomerata
Weinmannia microphylla var. tenuior
Weinmannia microphylla var. weddellii
Weinmannia piurensis
Weinmannia ulei
Cuscuta bella
Cuscuta cockerellii
Cuscuta hitchcockii
Cuscuta lucidacarpa
Cuscuta paitana
Cuscuta peruviana
Cuscuta rubella
Cyathea alatissima
Cyathea multisegmenta
Cyathea rufescens
Cyathea ruiziana
Cyathea vilhelmii
Trichipteris flava
Cyathea serpens
Asplundia humilis
Asplundia parviflora
Asplundia platanthera
Asplundia ulei
Dicranopygium latissimum
Dicranopygium pachystemon
Sphaeradenia angustifolia
Carex david-smithii
Carex hebetata
Cyperus tacnensis var. weberbaueri
Eleocharis grossimucronata
Pleurostachys pearcei
Rhynchospora killipii
Scirpus fragrans
Lindsaea spruceana
Tapura ferreyrae
Doliocarpus gentryi
Doliocarpus pipolyi
Neodillenia peruviana
Dioscorea ainensis
Dioscorea ancachsensis
Dioscorea andromedusae
Dioscorea callacatensis
Dioscorea chagllaensis
Dioscorea chancayensis
Dioscorea chaponensis var. chazutensis
Dioscorea ferreyrae
Dioscorea gentryi
Dioscorea haenkeana
Dioscorea huallagensis
Dioscorea incayensis
Dioscorea macbrideana
Dioscorea monadelphoides var. longirachis
Dioscorea poeppigii
Dioscorea putisensis
Dioscorea quispicanchensis
Dioscorea sandiensis
Dioscorea schubertiae
Dioscorea tambillensis
Dioscorea vargasii
Drosera peruensis
Diospyros manu
Diospyros panguana
Diospyros rotok
Diospyros tessmannii
Diospyros urep
Lissocarpa uyat
Lepidoceras peruvianum
Agarista bracamorensis
Agarista subcordata
Bejaria infundibula
Cavendishia nobilis var. nobilis
Cavendishia punctata
Ceratostema callistum
Ceratostema ferreyrae
Ceratostema rauhii
Demosthenesia amicorum
Demosthenesia buxifolia
Demosthenesia cordifolia
Demosthenesia dudleyi
Demosthenesia oppositifolia
Demosthenesia vilcabambensis
Demosthenesia weberbaueri
Diogenesia caudata
Diogenesia laxa
Diogenesia vargasiana
Disterigma ulei
Disterigma weberbaueri
Orthaea breviflora
Pellegrinia coccinea
Pellegrinia grandiflora
Pellegrinia harmsiana
Pellegrinia hirsuta
Psammisia globosa
Satyria polyantha
Satyria vargasii
Sphyrospermum buesii
Sphyrospermum weberbaueri
Thibaudia angustifolia
Thibaudia apophysata
Thibaudia biflora
Thibaudia cardiophylla
Thibaudia croatii
Thibaudia diphylla
Thibaudia dudleyi var. dudleyi
Thibaudia dudleyi var. pseudostellata
Thibaudia engleriana
Thibaudia diphylla
Thibaudia diphylla
Thibaudia mellifera
Thibaudia moricandii var. phyllireaefolia
Thibaudia obovata
Thibaudia ovalifolia
Thibaudia rauhii
Thibaudia spathulata
Thibaudia tomentosa
Thibaudia uniflora
Thibaudia urbaniana
Vaccinium didymanthum
Vaccinium elvirae
Vaccinium mathewsii
Vaccinium pseudocaracasanum
Vaccinium sphyrospermoides
Eriocaulon peruvianum
Paepalanthus dichotomus var. glabrescens
Paepalanthus ferreyrae
Paepalanthus longivaginatus
Paepalanthus weberbaueri
Erythroxylum pacificum
Erythroxylum schunkei
Erythroxylum shatona
Erythroxylum vasquezii
Acalypha bullata
Acalypha contermina
Acalypha forbesii
Acalypha infesta
Acalypha simplicistyla
Acalypha subbullata
Actinostemon imbricatus
Andrachne microphylla
Caperonia zaponzeta
Chamaesyce trancapatae
Chiropetalum quinquecuspidatum
Cnidoscolus cajamarcensis var. cajamarcensis
Cnidoscolus hypoleucus
Cnidoscolus liesneri
Cnidoscolus peruvianus
Conceveiba maynasensis
Croton adipatus
Croton astianus
Croton balsameus
Croton boissieri
Croton churumayensis
Croton nitidulifolius
Croton perlongiflorus
Croton perspeciosus
Croton rubiginosus
Croton sapiiflorus
Croton spurcus
Croton stenosepalus
Croton tarapotensis
Croton tyndaridum
Dalechampia hutchinsoniana
Dalechampia weberbaueri
Ditaxis dioica
Euphorbia apurimacensis
Euphorbia tacnensis
Euphorbia sinclairiana
Euphorbia viatilis
Euphorbia weberbaueri
Jatropha humboldtiana
Jatropha macrantha
Jatropha rumicifolia
Manihot peruviana
Phyllanthus lacerilobus
Phyllanthus ventricosus
Phyllanthus vincentae
Poinsettia inornata
Sebastiania haploclada
Stillingia parvifolia
Tragia rubiginosa
Senegalia klugii
Adesmia augusti
Adesmia hispidula
Aeschynomene weberbaueri
Affonsea gereauana
Albizia multiflora var. sagasteguii
Astragalus bryogenes
Astragalus cracca
Astragalus dillinghamii
Astragalus dombeyi
Astragalus neobarnebyanus
Astragalus pickeringii
Astragalus romasanus
Astragalus sagasteguii
Bauhinia accrescens
Bauhinia guentheri
Bauhinia porphyrotricha var. killipiana
Bauhinia porphyrotricha var. smithiana
Brownea peruviana
Caesalpinia chicamana
Caesalpinia paipai var. pubens
Calliandra chotanoana
Calliandra decrescens
Calliandra expansa
Calliandra prostrata
Calliandra rotundifolia
Calliandra tumbeziana
Canavalia wurdackii
Centrosema latidens
Chaetocalyx longiloba
Chaetocalyx platycarpa
Chamaecrista glandulosa var. balsasana
Clitoria flexuosa var. flexuosa
Clitoria flexuosa var. brevibracteola
Clitoria javitensis var. longiloba
Clitoria juninensis
Clitoria moyobambensis
Clitoria woytkowskii
Cojoba chazutensis
Coursetia cajamarcana
Coursetia fruticosa
Coursetia maraniona
Coursetia tumbezensis
Dalbergia debilis
Dalbergia simpsonii
Dalea ayavacensis var. viridescens
Dalea carthagenensis var. trichocalyx
Dalea cylindrica var. haenkeana
Dalea cylindrica var. sulfurea
Dalea fieldii
Dalea galbina
Dalea glumacea
Dalea isidori
Dalea moquehuana
Dalea pennellii var. pennellii
Dalea smithii
Dalea strobilacea
Dalea tridactylites
Dalea weberbaueri var. sericophylla
Dalea weberbaueri var. weberbaueri
Desmodium delotum
Desmodium micranthum var. micranthum
Desmodium micranthum var. macbridei
Desmodium vargasianum var. vargasianum
Desmodium vargasianum var. arcuatum
Dimorphandra loretensis
Dipteryx charapilla
Dussia foxii
Galactia augusti var. celendinensis
Galactia fiebrigiana var. pedicellata
Galactia killipiana
Hoffmannseggia miranda
Hoffmannseggia viscosa var. egena
Inga augusti
Inga cynometrifolia
Inga fosteriana
Inga gereauana
Inga killipiana
Inga lineata
Inga longipes
Inga maynensis
Inga megalobotrys
Inga pluricarpellata
Inga tenuicalyx
Jacqueshuberia loretensis
Lecointea ovalifolia
Lupinus acopalcus
Lupinus adinoanthus
Lupinus albert-smithianus
Lupinus alibicolor
Lupinus alimanens
Lupinus alinanus
Lupinus amboensis
Lupinus ampaiensis
Lupinus andinus
Lupinus antensis
Lupinus appositus
Lupinus arequipensis
Lupinus arizelus
Lupinus asa-grayanus
Lupinus asymbepus
Lupinus austrobicolor
Lupinus austrosericeus
Lupinus barbatilabius
Lupinus bi-inclinatus
Lupinus bombycinocarpus
Lupinus brachypremnon
Lupinus cachupatensis
Lupinus calcensis
Lupinus carazensis
Lupinus carhuamayus
Lupinus carlos-ochoae
Lupinus carpapaticus
Lupinus ccorilazensis
Lupinus cesaranus
Lupinus cesar-vargasii
Lupinus chachas
Lupinus chavanillensis
Lupinus chongos-bajous
Lupinus chrysanthus
Lupinus chumbivilcensis
Lupinus cochapatensis
Lupinus colcabambensis
Lupinus condensiflorus
Lupinus convencionensis
Lupinus cookianus
Lupinus cuzcensis
Lupinus cymboides
Lupinus diasemus
Lupinus disjunctus
Lupinus dorae var. paucoflorus
Lupinus eanophyllus
Lupinus edysomatus
Lupinus egens
Lupinus ellsworthianus
Lupinus espinarensis
Lupinus exochus
Lupinus falsomutabilis
Lupinus falsoprostratus
Lupinus fieldii
Lupinus francis-whittieri
Lupinus gaudichaudianus
Lupinus gayanus
Lupinus goodspeedii
Lupinus grauensis
Lupinus hamaticalyx
Lupinus hautcarazensis
Lupinus herreranus
Lupinus hinkleyorum
Lupinus hortonianus
Lupinus huancayoensis
Lupinus huariacus
Lupinus huaronensis var. huaronensis
Lupinus huaronensis var. pascoensis
Lupinus inusitatus
Lupinus james-westii
Lupinus jelskianus
Lupinus kalenbornorum
Lupinus lechlerianus
Lupinus ledigianus
Lupinus lorenzensis
Lupinus macbrideanus
Lupinus malacotrichus
Lupinus maleopinatus
Lupinus mantaroensis
Lupinus martinetianus
Lupinus matucanicus var. matucanicus
Lupinus matucanicus var. fistulosus
Lupinus misticola
Lupinus mollendoensis
Lupinus munzianus
Lupinus nehmadae
Lupinus neocotus
Lupinus notabilis
Lupinus ochoanus
Lupinus oquendoanus
Lupinus otuzcoensis
Lupinus pachitensis
Lupinus paruroensis
Lupinus paucartambensis
Lupinus perblandus
Lupinus peruvianus
Lupinus pickeringii
Lupinus pinguis
Lupinus pipersmithianus
Lupinus pisacensis
Lupinus piurensis
Lupinus platyptenus
Lupinus praealtus
Lupinus praestabilis
Lupinus praetermissus
Lupinus proculaustrinus
Lupinus pucapucensis
Lupinus puyupatensis
Lupinus quellomayus
Lupinus romasanus
Lupinus sandiensis
Lupinus saxatilis
Lupinus semiprostratus
Lupinus semperflorens var. peruensis
Lupinus sericeolodix
Lupinus soukupianus
Lupinus staffordiae
Lupinus storkianus
Lupinus surcoensis
Lupinus syriggedes
Lupinus tarmaensis
Lupinus tayacajensis
Lupinus tetracercophorus
Lupinus toratensis
Lupinus urcoensis
Lupinus urubambensis
Lupinus vargasianus
Lupinus velillensis
Lupinus vilcabambensis
Lupinus visoensis
Lupinus volubilis
Lupinus weberbaueri var. weberbaueri
Lupinus weberbaueri var. ochoanii
Lupinus wilkesianus
Lupinus williamlobbii
Lupinus xanthophyllus
Lupinus yanahuancensis
Lupinus yarushensis
Lupinus yaulyensis
Lupinus ynesiae
Machaerium cuzcoense
Machaerium floribundum var. hypargyreum
Machaerium huanucoense
Machaerium peruvianum
Macrolobium klugii
Macrolobium machaerioides
Maraniona lavinii
Mimosa ctenodes
Mimosa cuzcoana
Mimosa incarum
Mimosa montana var. montana
Mimosa montana var. sandemanii
Mimosa pectinatipinna
Mimosa polycarpa var. polycarpa
Mimosa polycarpa var. redundans
Ormosia peruviana
Ormosia schunkei
Paramachaerium schunkei
Parkinsonia peruviana
Piptadenia killipii var. killipii
Piptadenia weberbaueri
Pithecellobium mathewsii
Platymiscium gracile
Poissonia orbicularis
Poissonia weberbaueri
Senna aurantia
Senna birostris var. birostris
Senna birostris var. helveola
Senna cushina
Senna haughtii
Senna loretensis
Senna malaspinae
Senna monilifera
Senna pendula var. scandens
Senna praeterita
Senna uncata
Senna vargasii
Senna versicolor var. heterosperma
Swartzia calva
Swartzia gracilis
Swartzia huallagae
Tachigali peruviana
Tachigali uleana
Vicia peruviana
Weberbauerella brongniartioides
Weberbauerella raimondiana
Zygia guinetii
Zygia megistocarpa
Abatia rugosa
Abatia spicata
Xylosma raimondii
Gentiana casapaltensis
Gentianella alborosea
Gentianella alborubra
Gentianella andreae-mathewsii
Gentianella brandtiana
Gentianella brunneotincta
Gentianella calcarea
Gentianella campanuliformis
Gentianella carneorubra
Gentianella centamalensis
Gentianella cerrateae
Gentianella chamuchui
Gentianella chlorantha
Gentianella coccinea
Gentianella corallina
Gentianella crassicaulis
Gentianella crossolaema
Gentianella dianthoides
Gentianella dilatata
Gentianella dissitifolia
Gentianella dombeyana
Gentianella ericothamna
Gentianella ernestii
Gentianella euphorbiifolia
Gentianella eurysepala
Gentianella fruticulosa
Gentianella gilgiana
Gentianella herrerae
Gentianella huancaveliquensis
Gentianella incurva
Gentianella lilacina
Gentianella liniflora
Gentianella lobelioides
Gentianella luridoviolacea
Gentianella luteomarginata
Gentianella muscoides
Gentianella nitida
Gentianella oreosilene
Gentianella pavonii
Gentianella pernettyoides
Gentianella persquarrosa
Gentianella petrophila
Gentianella poculifera
Gentianella porphyrantha
Gentianella potamophila
Gentianella pseudolycopodium
Gentianella raimondiana
Gentianella rima
Gentianella roseolilacina
Gentianella sanctorum
Gentianella saxicola
Gentianella scarlatinostriata
Gentianella setipes
Gentianella speciosissima
Gentianella thyrsoidea
Gentianella tovariana
Gentianella tristicha
Gentianella vaginalis
Gentianella violacea
Gentianella weberbaueri
